NGÀY,GIÁ,THAY ĐỔI,%THAY ĐỔI,MỞ,CAO,THẤP,GIÁ TB,KL KHỚP,GT KHỚP,KL THỎA THUẬN,GT THỎA THUẬN,TỔNG KHỐI LƯỢNG,TỔNG GIÁ TRỊ,OUTLIER_BLOCK_TRADE,LOG_RETURN,VOLATILITY_30D,MONTH
2018-04-20,16033.3332140143,600,0.00988468,15954.8666566862,16085.6442522328,15771.7780229209,61013.82962315562,972550,59339000000,127100,8248790000,1099650,67587790000,0,0.009836144876717367,0.22446113426299516,4
2018-04-23,15170.2010834066,-3300,-0.05383361,16033.3332140143,16137.9552904515,14960.956930532,59795.81782351653,1461440,87388000000,1503074,88101347000,2964514,175489347000,0,-0.05533683239575144,0.2756210598099532,4
2018-04-24,14751.7127776574,-1600,-0.02758621,15013.2679687506,15300.9786789532,14673.2462203295,57406.286807213946,1850860,106251000000,0,0,1850860,106251000000,0,-0.02797385204240972,0.28028193545019187,4
2018-04-26,14385.535510127,-1400,-0.0248227,14882.4903732041,15091.7345260787,14385.535510127,56264.61135637683,2031810,114319000000,902800,54438840000,2934610,168757840000,0,-0.025135973271535102,0.28485262616890566,4
2018-04-27,14908.6458923134,2000,0.03636364,14385.535510127,15013.2679687506,14359.3799910176,56187.91895901009,1597710,89772000000,24630,1448244000,1622340,91220244000,0,0.03571808260207689,0.30652534033268264,4
2018-05-02,14908.6458923134,0,0.0,15117.8900451878,15170.2010834066,14856.3348540948,57428.95094075231,1370180,78688000000,0,0,1370180,78688000000,0,0.0,0.3059989732401934,5
2018-05-03,15170.2010834066,1000,0.01754386,14856.3348540948,15170.2010834066,14568.6241438922,56853.22606745729,2162850,122965000000,2543000,154657500000,4705850,277622500000,0,0.01739174271186815,0.3101256367506141,5
2018-05-04,15379.4452362813,800,0.0137931,15300.9786789532,15431.7562744998,15222.5121216253,58617.804265783234,1171180,68652000000,109554,6792348000,1280734,75444348000,0,0.01369884435817003,0.3103589941623125,5
2018-05-07,15588.6893891557,800,0.01360544,15379.4452362813,15588.6893891557,15327.1341980625,59051.97940868298,878040,51850000000,0,0,878040,51850000000,0,0.013513719166711463,0.3131237757122424,5
2018-05-08,15431.7562744998,-600,-0.01006711,15484.0673127183,15588.6893891557,15379.4452362813,59148.63445849525,1114210,65904000000,908000,54876200000,2022210,120780200000,0,-0.010118130165582648,0.31156627183644475,5
2018-05-09,15274.8231598438,-600,-0.01016949,15327.1341980625,15457.9117936092,15196.356602516,58663.932957780125,1004740,58942000000,116055,7152854900,1120795,66094854900,0,-0.010221554071542627,0.30418029789420103,5
2018-05-10,15248.6676407345,-100,-0.00171233,15274.8231598438,15536.378350937,15170.2010834066,58720.15936564196,1546130,90789000000,0,0,1546130,90789000000,0,-0.0017137964777331847,0.30262987687785853,5
2018-05-11,15562.5338700464,1200,0.02058319,15170.2010834066,15562.5338700464,15170.2010834066,58875.180615760815,1169610,68861000000,0,0,1169610,68861000000,0,0.02037421919513991,0.30828225025060135,5
2018-05-14,16111.7997713422,2100,0.03529412,15719.4669847023,16137.9552904515,15588.6893891557,60932.150754018534,2012550,122629000000,107470,6835092000,2120020,129464092000,0,0.03468555798789268,0.3225179857220932,5
2018-05-15,16059.4887331236,-200,-0.00324675,16216.4218477794,16216.4218477794,15954.8666566862,61461.77578199624,910810,55980000000,27089,1785165100,937899,57765165100,0,-0.0032520353863745586,0.3217340764903999,5
2018-05-16,15824.0890611396,-900,-0.01465798,15954.8666566862,16059.4887331236,15824.0890611396,60830.99282243324,672930,40935000000,300000,19680000000,972930,60615000000,0,-0.014766470116307542,0.3197281533485778,5
2018-05-17,15850.2445802489,100,0.00165289,15797.9335420303,16059.4887331236,15797.9335420303,60779.491454772826,719700,43743000000,0,0,719700,43743000000,0,0.0016515280384716091,0.3173330259024422,5
2018-05-18,15902.5556184674,200,0.00330033,15850.2445802489,15954.8666566862,15379.4452362813,59857.33674854327,979930,58656000000,0,0,979930,58656000000,0,0.003294895896843632,0.3172338217437564,5
2018-05-21,15954.8666566862,200,0.00328947,16007.1776949049,16321.0439242168,15954.8666566862,61656.65878166637,1483830,91488000000,51790,3366350000,1535620,94854350000,0,0.003284075201199757,0.3164339577883196,5
2018-05-22,15614.8449082649,-1300,-0.02131148,15954.8666566862,16085.6442522328,15562.5338700464,60337.361210723655,1101490,66461000000,1252599,80648187000,2354089,147109187000,0,-0.0215418437747624,0.3155697267930766,5
2018-05-23,15850.2445802489,900,0.01507538,15693.311465593,15954.8666566862,15562.5338700464,60278.71652987708,1077080,64925000000,100000,6380000000,1177080,71305000000,0,0.014962872676719101,0.31911454322107596,5
2018-05-24,15562.5338700464,-1100,-0.01815182,15928.7111375769,16007.1776949049,15562.5338700464,59968.522488075236,1035660,62107000000,441379,28601359200,1477039,90708359200,0,-0.018318580523682258,0.3206986343156554,5
2018-05-25,15089.7225630702,-1532,-0.03037754,15737.7474584167,15737.7474584167,15089.7225630702,50021.563752600334,788360,39435000000,183620,9897118000,971980,49332118000,0,-0.03085246348276469,0.3265795044939715,5
2018-05-28,14040.5393991758,-3400,-0.06952965,14565.130981123,14873.7142646213,14040.5393991758,46204.12094527192,2034970,94024000000,103500,5413050000,2138470,99437050000,0,-0.07206507052391792,0.37903434708327405,5
2018-05-29,14626.8476378227,1900,0.04175824,14040.5393991758,14873.7142646213,13839.9602649017,45788.55562646246,2350500,107626000000,0,0,2350500,107626000000,0,0.04090990274412615,0.400072559684075,5
2018-05-30,14025.1102350009,-1950,-0.04113924,14595.9893094729,14595.9893094729,14009.6810708258,45764.87447988032,1590980,72811000000,100000,5070000000,1690980,77881000000,0,-0.042009408077541575,0.4104159039413227,5
2018-05-31,14194.8310409249,550,0.01210121,13901.6769216015,14410.8393393737,13886.2477574266,46051.72663432998,1105040,50889000000,140000,6781000000,1245040,57670000000,0,0.012028575865599881,0.41216033898510873,5
2018-06-01,14333.6935184992,450,0.00978261,14194.8310409249,14410.8393393737,14102.2560558756,46278.329681220916,1291490,59768000000,280000,11996000000,1571490,71764000000,0,0.009735068770754831,0.41048650402202513,6
2018-06-04,14580.5601452978,800,0.01722282,14349.1226826741,14642.2768019977,14302.8351901492,46923.96603717834,1150670,53994000000,280000,13902500000,1430670,67896500000,0,0.017076188679897783,0.414933025201314,6
2018-06-05,14750.280951222,550,0.01164021,14657.7059661726,14842.8559362714,14565.130981123,47591.91244667037,1347750,64142000000,548000,25898200000,1895750,90040200000,0,0.01157298555766515,0.4136889580081612,6
2018-06-06,14966.2892496709,700,0.01464435,14811.9976079216,14966.2892496709,14595.9893094729,48124.889439235805,1017540,48969000000,0,0,1017540,48969000000,0,0.01453815844603013,0.41512463213578654,6
2018-06-07,14750.280951222,-700,-0.01443299,15089.7225630702,15089.7225630702,14719.4226228723,48098.886038584526,1138280,54750000000,0,0,1138280,54750000000,0,-0.014538158446030097,0.3856183731657747,6
2018-06-08,14796.5684437467,150,0.00313808,14781.1392795719,14873.7142646213,14657.7059661726,47832.78934997955,1050890,50267000000,0,0,1050890,50267000000,0,0.0031331618320333595,0.37711063825005264,6
2018-06-11,14657.7059661726,-450,-0.00938478,14734.8517870471,14796.5684437467,14657.7059661726,47723.33735056588,721890,34451000000,0,0,721890,34451000000,0,-0.009429090288840482,0.3706691952321888,6
2018-06-12,14287.4060259744,-1200,-0.02526316,14657.7059661726,14657.7059661726,14102.2560558756,46551.065860642695,1257200,58524000000,20000,1016000000,1277200,59540000000,0,-0.02558774994841799,0.362734024472685,6
2018-06-13,14441.6976677237,500,0.01079914,14194.8310409249,14472.5559960735,14194.8310409249,46443.42210032735,452120,20998000000,189000,9355500000,641120,30353500000,0,0.010741241831420745,0.36443101448921134,6
2018-06-14,14379.9810110239,-200,-0.0042735,14503.4143244233,14580.5601452978,14379.9810110239,46911.11304196715,460360,21596000000,0,0,460360,21596000000,0,-0.004282661792009656,0.3602850627931171,6
2018-06-15,14349.1226826741,-100,-0.00214592,14287.4060259744,14410.8393393737,14271.9768617994,46371.861569780594,442100,20501000000,0,0,442100,20501000000,0,-0.002148228538286936,0.3572826438230621,6
2018-06-18,14009.6810708258,-1100,-0.02365591,14472.5559960735,14472.5559960735,14009.6810708258,45936.04936135859,693660,31864000000,946500,47088375000,1640160,78952375000,0,-0.023940207546015176,0.35935138091693586,6
2018-06-19,13731.9561156773,-900,-0.01982379,13917.1060857764,13917.1060857764,13176.5062053803,44015.936334047794,2015520,88715000000,4580510,199339047500,6596030,288054047500,0,-0.020022915875105664,0.3620585835322122,6
2018-06-20,14009.6810708258,900,0.02022472,13855.3894290768,14009.6810708258,13577.6644739281,44901.31578947368,650560,29211000000,0,0,650560,29211000000,0,0.020022915875105775,0.36802462156575977,6
2018-06-21,13701.0977873276,-1000,-0.02202643,14009.6810708258,14009.6810708258,13608.522802278,44783.71501272265,349770,15664000000,0,0,349770,15664000000,0,-0.022272635609111146,0.3722568331506646,6
2018-06-22,13886.2477574266,600,0.01351351,13670.2394589776,13886.2477574266,13546.8061455784,44389.37298478429,375270,16658000000,0,0,375270,16658000000,0,0.013423020332139017,0.36890207113421175,6
2018-06-25,13917.1060857764,100,0.00222222,14009.6810708258,14009.6810708258,13855.3894290768,45130.390585291476,511540,23086000000,100000,4815000000,611540,27901000000,0,0.002219756738310373,0.35103896960846503,6
2018-06-26,13731.9561156773,-600,-0.01330377,13731.9561156773,13824.5311007269,13670.2394589776,44500.72659331534,240850,10718000000,0,0,240850,10718000000,0,-0.013393057336443987,0.3518594934138806,6
2018-06-27,13670.2394589776,-200,-0.00449438,13855.3894290768,13855.3894290768,13654.8102948026,44519.2419938519,256990,11441000000,233000,11090800000,489990,22531800000,0,-0.004504512121106549,0.35069497096169594,6
2018-06-28,13114.7895486805,-1800,-0.04063205,13670.2394589776,13670.2394589776,13114.7895486805,43163.58221654967,1175250,50728000000,0,0,1175250,50728000000,0,-0.041480601120722,0.3656778301554165,6
2018-06-29,12806.2062651823,-1000,-0.02352941,13114.7895486805,13269.0811904299,12806.2062651823,42088.49930242965,759780,31978000000,0,0,759780,31978000000,0,-0.023810648693705597,0.36791975265616134,6
2018-07-02,12405.0479966344,-1300,-0.0313253,12806.2062651823,12929.6395785817,12343.3313399347,40617.754307835305,979030,39766000000,95180,4225992000,1074210,43991992000,0,-0.031826431611678925,0.37324455121052863,7
2018-07-03,12034.7480564362,-1200,-0.02985075,12405.0479966344,12543.9104742087,12034.7480564362,39649.74871024329,1351030,53568000000,0,0,1351030,53568000000,0,-0.030305349495342082,0.3767756389696546,7
2018-07-04,12343.3313399347,1000,0.02564103,12050.1772206113,12343.3313399347,11880.4564146871,39249.13283003469,980200,38472000000,43000,1720000000,1023200,40192000000,0,0.025317807984301045,0.38355641434224397,7
2018-07-05,12189.0396981857,-500,-0.0125,12343.3313399347,12374.1896682846,11880.4564146871,39320.06073899106,711240,27966000000,0,0,711240,27966000000,0,-0.012578782206845121,0.38261786033616607,7
2018-07-06,12590.1979667334,1300,0.03291139,12034.7480564362,12867.9229218819,12003.8897280864,40110.15482994985,913260,36631000000,0,0,913260,36631000000,0,0.032381409503025385,0.3937367599933557,7
2018-07-09,12389.6188324595,-650,-0.01593137,12651.9146234331,12759.9187726575,12281.6146832351,40837.785998081934,583920,23846000000,84250,3655152500,668170,27501152500,0,-0.01605964101734212,0.34221073498941995,7
2018-07-10,12466.764653334,250,0.00622665,12435.9063249841,12559.3396383836,12343.3313399347,40268.96828582898,249100,10031000000,0,0,249100,10031000000,0,0.006207344574326228,0.31628508375902503,7
2018-07-11,12096.464713136,-1200,-0.02970297,12189.0396981857,12343.3313399347,11911.314743037,39187.04865485114,801770,31419000000,0,0,801770,31419000000,0,-0.03015303817068424,0.30603649776941194,7
2018-07-12,11973.0313997368,-400,-0.01020408,11911.314743037,12235.3271907103,11880.4564146871,38917.134174848055,684480,26638000000,86000,3440000000,770480,30078000000,0,-0.010256500167176883,0.302095142720821,7
2018-07-13,12528.4813100337,1800,0.04639175,12189.0396981857,12590.1979667334,12127.3230414859,40280.21346005167,1060620,42722000000,0,0,1060620,42722000000,0,0.045347819978445884,0.33384428904785385,7
2018-07-16,12621.0562950832,300,0.00738916,12682.772951783,12806.2062651823,12543.9104742087,41033.42993971142,645230,26476000000,119000,5164600000,764230,31640600000,0,0.007361996441068379,0.3295516086065384,7
2018-07-17,12929.6395785817,1000,0.02444988,12559.3396383836,12929.6395785817,12513.0521458588,41343.08572133245,1297460,53641000000,86000,3461500000,1383460,57102500000,0,0.024155763879346173,0.33692283960985725,7
2018-07-18,13238.22286208,1000,0.02386635,12960.4979069315,13238.22286208,12929.6395785817,42431.20940077367,1096080,46508000000,100000,4480000000,1196080,50988000000,0,0.02358599900587387,0.3423174314239595,7
2018-07-19,13114.7895486805,-400,-0.00932401,13022.2145636312,13238.22286208,13022.2145636312,42553.27623979287,753150,32049000000,70000,3213000000,823150,35262000000,0,-0.009367750003611815,0.3412724806327708,7
2018-07-20,12837.0645935321,-900,-0.02117647,13053.072891981,13053.072891981,12729.0604443078,41689.08204616198,851350,35492000000,219000,9953550000,1070350,45445550000,0,-0.021403908663143397,0.3442639379956699,7
2018-07-23,12960.4979069315,400,0.00961538,13022.2145636312,13176.5062053803,12914.2104144067,42273.99478276514,1111700,46996000000,0,0,1111700,46996000000,0,0.009569451016154631,0.3464098532773723,7
2018-07-24,13022.2145636312,200,0.0047619,12960.4979069315,13099.3603845058,12775.3479368324,41830.98350264678,1167460,48836000000,251100,11274390000,1418560,60110390000,0,0.004750602758599788,0.34117841455953596,7
2018-07-25,13083.9312203306,200,0.00473934,13053.072891981,13515.9478172285,13022.2145636312,42726.78597015151,1326030,56657000000,69000,3115350000,1395030,59772350000,0,0.0047281411959251216,0.3395010206964595,7
2018-07-26,13130.2187128555,150,0.00353774,13176.5062053803,13269.0811904299,12991.3562352813,42535.25444512569,717640,30525000000,0,0,717640,30525000000,0,0.0035314927814822225,0.34005764984021636,7
2018-07-27,13361.6561754793,750,0.01762632,13238.22286208,13546.8061455784,13130.2187128555,43332.76566757493,1291840,55979000000,0,0,1291840,55979000000,0,0.017472779989062857,0.3452158592165742,7
2018-07-30,13361.6561754793,0,0.0,13392.5145038292,13423.3728321791,13330.7978471294,43315.347221062126,1197220,51858000000,0,0,1197220,51858000000,0,0.0,0.3391408073755331,7
2018-07-31,13207.3645337303,-500,-0.01154734,13361.6561754793,13423.3728321791,13207.3645337303,43040.2021103437,1591210,68486000000,100000,4630000000,1691210,73116000000,0,-0.011614532420679075,0.33602839020831904,7
2018-08-01,12960.4979069315,-800,-0.01869159,13176.5062053803,13284.5103546048,12929.6395785817,42265.72621275371,2431450,102767000000,0,0,2431450,102767000000,0,-0.018868484304390837,0.3334805014590832,8
2018-08-02,13176.5062053803,700,0.01666667,12960.4979069315,13176.5062053803,12837.0645935321,41803.47043524928,726710,30379000000,0,0,726710,30379000000,0,0.016529301951206138,0.33254534037342964,8
2018-08-03,13145.6478770305,-100,-0.00234192,13269.0811904299,13299.9395187796,13083.9312203306,42834.51878195154,719840,30834000000,28000,1113000000,747840,31947000000,0,-0.002344666959251241,0.32960562631237106,8
2018-08-06,13037.6437278059,-350,-0.00821596,13083.9312203306,13176.5062053803,13037.6437278059,42396.36602576922,350030,14840000000,0,0,350030,14840000000,0,-0.008249899472155046,0.3298852913110279,8
2018-08-07,12945.0687427567,-300,-0.00710059,13053.072891981,13053.072891981,12883.3520860568,42004.614360260755,645810,27127000000,0,0,645810,27127000000,0,-0.007125920889943732,0.3285307891242906,8
2018-08-08,13114.7895486805,550,0.01311085,12945.0687427567,13145.6478770305,12929.6395785817,42210.936886468946,764020,32250000000,0,0,764020,32250000000,0,0.01302564301713261,0.33127145484834447,8
2018-08-09,13207.3645337303,300,0.00705882,13269.0811904299,13330.7978471294,13130.2187128555,42938.38016743461,1232720,52931000000,0,0,1232720,52931000000,0,0.007034026657402031,0.3093590305703969,8
2018-08-10,13299.9395187796,300,0.00700935,13207.3645337303,13407.9436680041,13176.5062053803,43142.22283542589,797270,34396000000,0,0,797270,34396000000,0,0.0069848945219350925,0.3013307254850598,8
2018-08-13,13407.9436680041,350,0.00812065,13299.9395187796,13485.0894888788,13299.9395187796,43381.53182640841,1038760,45063000000,35000,1613500000,1073760,46676500000,0,0.008087854601704192,0.28500964368416143,8
2018-08-14,13670.2394589776,850,0.01956272,13500.5186530536,13685.6686231524,13454.2311605289,44052.057378021746,1601310,70541000000,30000,1393500000,1631310,71934500000,0,0.019373825339680597,0.271217803924355,8
2018-08-15,13515.9478172285,-500,-0.01128668,13670.2394589776,13793.6727723771,13485.0894888788,44379.6439255042,1658080,73585000000,0,0,1658080,73585000000,0,-0.011350859668683388,0.2672564619488763,8
2018-08-16,13578.6749799733,199,0.00464942,13547.0966660663,13578.6749799733,13404.9942534851,42798.38674578189,1378580,59001000000,0,0,1378580,59001000000,0,0.00463023790972146,0.26314794858420154,8
2018-08-17,13736.5665495077,500,0.01162791,13641.8316077871,13736.5665495077,13578.6749799733,43276.763105436126,928050,40163000000,0,0,928050,40163000000,0,0.011560822401063275,0.24994658473413825,8
2018-08-20,13799.7231773216,200,0.0045977,13736.5665495077,13989.193060763,13626.0424508336,43734.23220660127,955270,41778000000,0,0,955270,41778000000,0,0.004587164006911445,0.24341157002723757,8
2018-08-21,13799.7231773216,0,0.0,13768.1448634147,13831.3014912285,13704.9882356007,43579.88535261704,720470,31398000000,137140,6319795000,857610,37717795000,0,0.0,0.24349706079045885,8
2018-08-22,13910.2472759958,350,0.00800915,13815.512334275,13989.193060763,13799.7231773216,43985.425522685866,1152700,50702000000,282126,11468421900,1434826,62170421900,0,0.007977250280643968,0.22198671324365218,8
2018-08-23,14020.77137467,350,0.00794552,13926.0364329493,14052.3496885768,13926.0364329493,44412.26813151819,1004880,44629000000,0,0,1004880,44629000000,0,0.007914117055990528,0.2175820243613239,8
2018-08-24,14036.5605316235,50,0.00112613,14020.77137467,14052.3496885768,13862.8798051355,44277.00320767301,629740,27883000000,0,0,629740,27883000000,0,0.0011254925217376631,0.181553273181696,8
2018-08-27,14020.77137467,-50,-0.00112486,13989.193060763,14052.3496885768,13957.6147468561,44394.53560026728,808140,35877000000,100790,4792564500,908930,40669564500,0,-0.0011254925217375924,0.18176803829912008,8
2018-08-28,13957.6147468561,-200,-0.0045045,13989.193060763,14036.5605316235,13910.2472759958,44212.50494657697,909720,40221000000,0,0,909720,40221000000,0,-0.004514680354531713,0.17220642117683943,8
2018-08-29,13957.6147468561,0,0.0,13941.8255899028,14020.77137467,13878.6689620889,44089.91836155642,775370,34186000000,1217147,57510195750,1992517,91696195750,0,0.0,0.16032832891867874,8
2018-08-30,13941.8255899028,-50,-0.00113122,13957.6147468561,13957.6147468561,13878.6689620889,44062.51482987171,632170,27855000000,0,0,632170,27855000000,0,-0.0011318620336720805,0.15710387035910103,8
2018-08-31,13957.6147468561,50,0.0011325,13941.8255899028,14178.6629442046,13926.0364329493,44459.15427147419,1027280,45672000000,0,0,1027280,45672000000,0,0.0011318620336720196,0.1405927573050047,8
2018-09-04,13926.0364329493,-100,-0.00226244,13926.0364329493,14115.5063163908,13894.4581190424,44238.65069356873,634400,28065000000,0,0,634400,28065000000,0,-0.0022650066308438905,0.13981537900574717,9
2018-09-05,13673.409921694,-800,-0.01814059,13910.2472759958,13957.6147468561,13578.6749799733,43789.86555379035,843460,36935000000,110000,4620000000,953460,41555000000,0,-0.018307147444355,0.15188937491785573,9
2018-09-06,13373.4159395783,-950,-0.02193995,13610.2532938802,13673.409921694,13373.4159395783,42751.97108249944,1206190,51567000000,340378,13717233400,1546568,65284233400,0,-0.022184213910381525,0.16644403915103356,9
2018-09-07,13578.6749799733,650,0.01534829,13420.7834104386,13578.6749799733,13373.4159395783,42567.36835898343,508770,21657000000,0,0,508770,21657000000,0,0.015231694595503035,0.1715322181660025,9
2018-09-10,13436.5725673922,-450,-0.01046512,13641.8316077871,13641.8316077871,13436.5725673922,42833.80527118275,367280,15732000000,0,0,367280,15732000000,0,-0.010520260674178043,0.16748059336147797,9
2018-09-11,13626.0424508336,600,0.01410106,13436.5725673922,13641.8316077871,13436.5725673922,42882.5496194067,562280,24112000000,117000,4978350000,679280,29090350000,0,0.014002562510047356,0.17219581115056898,9
2018-09-12,13594.4641369266,-100,-0.0023175,13736.5665495077,13799.7231773216,13594.4641369266,43218.84816753927,477500,20637000000,0,0,477500,20637000000,0,-0.002320186655703541,0.16850947754873838,9
2018-09-13,13704.9882356007,350,0.00813008,13799.7231773216,13862.8798051355,13641.8316077871,43635.575777272235,646170,28196000000,0,0,646170,28196000000,0,0.008097210232612034,0.15877529316929948,9
2018-09-14,14068.1388455305,1150,0.0264977,13768.1448634147,14115.5063163908,13768.1448634147,44394.91318805768,2772660,123092000000,117000,4978350000,2889660,128070350000,0,0.026152712810479605,0.16864350949967363,9
2018-09-17,13926.0364329493,-450,-0.01010101,14052.3496885768,14052.3496885768,13926.0364329493,44292.77102034313,564810,25017000000,0,0,564810,25017000000,0,-0.010152371464024017,0.17195060894014355,9
2018-09-18,14147.0846302978,700,0.01587302,13799.7231773216,14147.0846302978,13799.7231773216,44298.82700147563,799660,35424000000,0,0,799660,35424000000,0,0.015748356968146106,0.17367254008694744,9
2018-09-19,14352.3436706926,650,0.01450893,14210.2412581115,14415.5002985064,14147.0846302978,45334.52657426446,1352060,61295000000,0,0,1352060,61295000000,0,0.014404681202538107,0.17427292399646613,9
2018-09-20,14494.4460832737,450,0.00990099,14226.0304150651,14589.1810249945,14226.0304150651,45910.358176619964,1126260,51707000000,1035200,49965120000,2161460,101672120000,0,0.00985229644301054,0.1729941742340275,9
2018-09-21,14494.4460832737,0,0.0,14541.8135541341,14541.8135541341,14273.3978859254,45669.682882910034,1327270,60616000000,127200,6245520000,1454470,66861520000,0,0.0,0.17288811540202556,9
2018-09-24,14557.6027110876,200,0.0043573,14494.4460832737,14683.9159667153,14462.8677693668,46020.440077079074,991190,45615000000,0,0,991190,45615000000,0,0.004347832936108286,0.17254174882949905,9
2018-09-25,14494.4460832737,-200,-0.00433839,14526.0243971806,14557.6027110876,14462.8677693668,45953.94692778589,746530,34306000000,0,0,746530,34306000000,0,-0.004347832936108193,0.17312604620775096,9
2018-09-26,14541.8135541341,150,0.00326797,14526.0243971806,14778.650908436,14478.6569263203,46136.800979648964,1028940,47472000000,0,0,1028940,47472000000,0,0.0032626456348183613,0.16569720063086982,9
2018-09-27,14589.1810249945,150,0.00325733,14541.8135541341,14683.9159667153,14541.8135541341,46207.32828087748,750790,34692000000,130000,6402500000,880790,41094500000,0,0.003252035386379308,0.16075832325274758,9
2018-09-28,14620.7593389014,100,0.0021645,14683.9159667153,14683.9159667153,14604.9701819479,46392.39714893085,559790,25970000000,0,0,559790,25970000000,0,0.002162163004494209,0.16063949965296803,9
2018-10-01,14526.0243971806,-300,-0.00647948,14620.7593389014,14668.1268097616,14510.2352402272,46094.3512390334,519760,23958000000,0,0,519760,23958000000,0,-0.006500564603097339,0.16028109820050632,10
2018-10-02,14304.9761998321,-700,-0.01521739,14478.6569263203,14526.0243971806,14289.1870428789,45659.092504621716,854660,39023000000,131000,6445200000,985660,45468200000,0,-0.015334364000113678,0.1675721898482533,10
2018-10-03,14368.1328276462,200,0.00441501,14304.9761998321,14431.28945546,14289.1870428789,45349.2735752962,373060,16918000000,0,0,373060,16918000000,0,0.00440529346793543,0.16778464171438676,10
2018-10-04,14478.6569263203,350,0.00769231,14368.1328276462,14526.0243971806,14336.5545137392,45747.75080631472,471280,21560000000,0,0,471280,21560000000,0,0.0076628727455620455,0.16767910541513184,10
2018-10-05,14399.711141553,-250,-0.00545256,14510.2352402272,14526.0243971806,14383.9219845995,45780.31271511456,508450,23277000000,0,0,508450,23277000000,0,-0.0054674821821343944,0.16760186958815615,10
2018-10-08,14210.2412581115,-600,-0.01315789,14368.1328276462,14368.1328276462,14210.2412581115,45212.090424180846,511810,23140000000,0,0,511810,23140000000,0,-0.013245226750021467,0.1725284177825072,10
2018-10-09,14115.5063163908,-300,-0.00666667,14210.2412581115,14257.608728972,14115.5063163908,44912.878029240936,399440,17940000000,241700,11637855000,641140,29577855000,0,-0.006688988150793634,0.17370812927048107,10
2018-10-10,14304.9761998321,600,0.01342282,14115.5063163908,14336.5545137392,14115.5063163908,45012.86492546968,695690,31315000000,0,0,695690,31315000000,0,0.013333530869452022,0.17714506011314232,10
2018-10-11,13483.9400382524,-2600,-0.05739514,13894.4581190424,14020.77137467,13357.6267826249,43400.84392060351,2177930,94524000000,0,0,2177930,94524000000,0,-0.059108112254404356,0.24813257564479085,10
2018-10-12,13831.3014912285,1100,0.02576112,13420.7834104386,13894.4581190424,13168.1568991833,42799.39620012483,1377940,58975000000,0,0,1377940,58975000000,0,0.025434897147824636,0.25982148942781225,10
2018-10-15,13578.6749799733,-800,-0.01826484,13831.3014912285,13894.4581190424,13578.6749799733,43383.435892262685,495650,21503000000,23090,1011342000,518740,22514342000,0,-0.01843370168882954,0.2650428918388959,10
2018-10-16,13657.6207647405,250,0.00581395,13736.5665495077,13736.5665495077,13483.9400382524,43030.59415944742,603710,25978000000,75541,3474886000,679251,29452886000,0,0.005797117684319513,0.2657158447584785,10
2018-10-17,13768.1448634147,350,0.00809249,13831.3014912285,13894.4581190424,13736.5665495077,43713.10507674144,474320,20734000000,21930,1014262500,496250,21748262500,0,0.008059916977100248,0.26144400498559395,10
2018-10-18,13768.1448634147,0,0.0,13799.7231773216,13894.4581190424,13704.9882356007,43654.222309781464,710630,31022000000,0,0,710630,31022000000,0,0.0,0.2526760022794174,10
2018-10-19,13578.6749799733,-600,-0.01376147,13578.6749799733,13736.5665495077,13547.0966660663,43048.56173413153,925420,39838000000,0,0,925420,39838000000,0,-0.013857034661419824,0.2524733270209297,10
2018-10-22,13626.0424508336,150,0.00348837,13704.9882356007,13799.7231773216,13610.2532938802,43329.60685671698,429360,18604000000,0,0,429360,18604000000,0,0.00348230183586918,0.2506583867458333,10
2018-10-23,13326.0484687179,-950,-0.02201622,13626.0424508336,13626.0424508336,13136.5785852763,42390.407090411434,1150850,48785000000,0,0,1150850,48785000000,0,-0.02226219648747174,0.2556280684609095,10
2018-10-24,13199.7352130901,-400,-0.00947867,13278.6809978574,13436.5725673922,13199.7352130901,42172.552366727126,562380,23717000000,0,0,562380,23717000000,0,-0.009523881511266239,0.2568641367215609,10
2018-10-25,12962.8978587884,-750,-0.01794258,12631.3255627658,13041.8436435556,12631.3255627658,40650.3635859739,757730,30802000000,0,0,757730,30802000000,0,-0.01810550363226137,0.2600227853055948,10
2018-10-26,12883.952074021,-250,-0.00609013,13105.0002713695,13183.9460561366,12883.952074021,41302.71698359373,919770,37989000000,0,0,919770,37989000000,0,-0.006108754488330078,0.24627386857788366,10
2018-10-29,12947.108701835,200,0.00490196,12789.2171323004,13089.211114416,12789.2171323004,40936.02664475107,462380,18928000000,20000,820000000,482380,19748000000,0,0.004889985294205249,0.24629992942674667,10
2018-10-30,12947.108701835,0,0.0,12978.6870157419,13199.7352130901,12899.7412309745,41322.93484744714,452630,18704000000,0,0,452630,18704000000,0,0.0,0.2403574870315086,10
2018-10-31,13247.1026839506,950,0.02317073,13183.9460561366,13262.8918409041,13041.8436435556,41705.1116442148,325140,13560000000,0,0,325140,13560000000,0,0.022906366208900457,0.24686787139484467,10
2018-11-01,13231.3135269972,-50,-0.0011919,13278.6809978574,13389.2050965317,13231.3135269972,42112.99386920981,469760,19783000000,150000,6727500000,619760,26510500000,0,-0.0011926059851186895,0.24405849934516993,11
2018-11-02,13547.0966660663,1000,0.02386635,13373.4159395783,13578.6749799733,13278.6809978574,42535.49115036796,593810,25258000000,147580,6611584000,741390,31869584000,0,0.02358599900587582,0.2558970577966255,11
